year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_crimil,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
2016,GMB,"Gambia, The",Sub-Saharan Africa,,,,3.981623179,6.348596882,5,10,5,10,10,8,2.4,10,0,0,0,4.133333333,6.160643405,10,5,5,6.666666667,,,,8.671111111,6.477777778,7.574444444,,,,,,,,,,,,,10,0,0.333333333,1.25,,,,2.895833333,,10,10,10,0,0,0,5,5,5.302684702,145,8.323529412,9.57951005,4,8,8,8,7.475759865,4.601054588,5.131618579,5.84167401,3.333333333,5.833333333,5.094458646,6.254444922,7.65386502,6.935591698,0.948717949,5.486655889,9.045848707,9.399697273,8.556,10,9.250386495,5.24,7.18,7.0108,6.476933333,5.586707592,4.80239127,5.194549431,10,7.020342747,7.692307692,10,8.237550146,7.477258228,10,2.514153437,9,7.171384479,10,4.59242026,7.587495645,10,5.510352308,10,7.948378035,6.172714233,1.555555556,7.852914195,4.997139851,8.566809252,6.345759571,5.915148776,7.011637097,7.34,49,6.321342351,115,3
2016,GEO,Georgia,Caucasus & Central Asia,5.648379072,5.432611741,5.076457842,5.385816218,9.604153184,10,10,5,9.910377401,9.623585083,8.906792497,10,7.5,5,5,5,7.5,8.670315227,5,10,10,8.333333333,,,7.5,8.104444444,5.877777778,7.160740741,10,7.5,,,7.5,,,7.5,,,10,8.5,10,10,5.666666667,4.75,10,10,10,8.630952381,7,5,5,5,10,10,10,10,8,7.576535507,58,5.252941176,6.882547545,8,10,10,10,7.53387218,4.283440113,4.026938677,6.128195127,5.3,,6.797722855,9.981100763,6.965083282,7.029692332,1,6.314021643,8.342321002,8.975868272,9.57302,10,9.222802318,9.866666667,9.7,8.314,9.293555556,6.541075707,8.653853927,7.597464817,10,6.416924,6.153846154,9.513805153,7.361525102,8.563136369,10,9.402531882,10,9.800843961,6.666666667,5.719278653,7.288998763,8,9.251725385,10,7.821111578,6.188470523,8.444444444,9.909705772,5.61754922,9.891692952,6.98469118,7.839425682,8.487127074,8.02,7,7.798267753,40,1
2016,DEU,Germany,Western Europe,8.623039491,8.542968414,7.743620677,8.303209527,9.52952286,10,10,10,9.886852012,9.699349633,9.917240329,10,10,10,10,10,10,9.815587729,10,10,10,10,,,10,7.26,5.833333333,7.697777778,10,10,,,10,,,10,,,10,10,10,10,8,7.5,10,10,10,9.357142857,10,10,10,10,10,10,10,10,10,9.235191378,9,3.858823529,3.064661083,10,5,5,5,5.480871153,7.527478537,6.966449023,7.59893179,10,8.333333333,5.828996821,6.814874361,7.23496437,6.643223763,1,7.438694666,8.144176467,9.871175995,9.90334,10,9.479673116,9,8.96,6.8384,8.266133333,6.841142972,9.175153681,8.008148326,10,6.937747002,3.076923077,7.743794892,5.919488324,8.048442496,5,10,10,8.333333333,8.9,5.990533033,5.486339728,8,6.258626923,10,7.439249947,6.289707025,9.777777778,9.537644584,7.096644401,8.862273511,7.55636683,8.186735688,7.986439656,7.69,20,8.462595689,13,1
2016,GHA,Gha,Sub-Saharan Africa,5.849975788,6.243897943,5.148000998,5.747291576,9.326481275,10,10,7.5,10,10,9.5,9.6,10,5,5,5,8.2,9.008827092,10,10,10,10,,,7.5,8.777777778,7.966666667,8.081481481,7.5,7.5,,,7.5,,,7.5,,,7.5,7.5,10,10,7,6.75,10,7.5,10,8.75,,10,5,7.5,0,10,5,10,7.5,7.872177815,46,5.441176471,9.63760218,6,9,5,7,7.019694663,6.030292512,5.297510425,5.514082113,5,4.166666667,3.716264023,7.073726167,6.449960073,5.558564663,0.975609756,5.356873168,7.115380998,9.27077697,6.50522,5,6.972844492,7.286666667,7.56,7.0232,7.289955556,5.580324332,3.246184471,4.413254401,10,6.432329417,3.846153846,2.54438975,4.274291004,6.49437524,8,7.190359262,10,8.396786421,10,5.798006852,6.018985907,8,0,10,6.63616546,4.437192282,5.555555556,9.362366956,3.53914229,8.136850349,7.489110871,6.420036384,7.150996088,6.6,98,7.236088908,57,2
2016,GRC,Greece,Eastern Europe,6.420952186,5.682751134,5.265668671,5.789790663,9.699859465,10,10,5,7.957387577,9.962861592,8.584049834,10,10,5,5,5,8.333333333,8.872414211,10,10,10,10,,,10,7.577777778,4.394444444,7.324074074,10,10,,,10,,,10,,,10,10,10,10,5.666666667,5.5,10,10,10,8.738095238,7,5,5,5,10,10,10,5,6.75,7.94676815,45,5.161764706,3.856036481,6,4,1,2.5,4.379450297,4.69250838,2.280541062,4.809173743,8.333333333,7.5,4.125037966,8.044201311,5.647686323,6.574106217,1,5.778509815,7.639092607,9.675467098,9.835,5,8.037389926,9,8.96,6.8384,8.266133333,6.451071898,9.423080809,7.937076354,10,5.024848778,0.769230769,7.743794892,4.512624813,7.678958625,8,5.703061308,10,7.901020436,5.566666667,4.110159873,5.637525717,6,5.510352308,3,4.970784094,2.178889115,6.222222222,9.576683527,3.885155996,8.893453949,7.836599992,6.432167467,6.434657332,6.46,108,7.203384075,61,2
2016,GTM,Guatemala,Latin America & the Caribbean,5.446891357,3.469543749,3.046596404,3.98767717,0,10,10,5,10,10,9,10,10,10,10,10,10,6.333333333,10,10,10,10,,,10,8.882222222,6.527777778,8.47,7.5,7.5,,,10,,,2.5,,,10,7.5,3.969534935,10,4,4.25,10,10,10,7.459933562,0,5,5,5,10,10,10,10,6.25,6.548245982,99,8.735294118,9.878645923,10,10,9,9.5,9.52848501,4.251178105,3.132364949,4.98466134,6.666666667,4.166666667,3.389826813,8.330186722,2.99720486,2.561612527,0.948717949,4.382490053,9.260377511,9.859237335,9.11032,10,9.557483712,9.406666667,8.88,7.5136,8.600088889,5.980131627,6.622498265,6.301314946,10,6.422079404,8.461538462,8.739425664,7.874347843,8.19393792,10,8.879237435,10,9.626412478,3.333333333,5.093955993,7.240945498,4,1.270129487,3,3.989727385,3.381502628,5.777777778,8.857570116,3.404629747,7.562959885,7.220087036,6.034087865,6.55007591,7.64,23,7.094122991,66,2
2016,GIN,Guinea,Sub-Saharan Africa,,,,3.120741098,6.470167959,10,10,7.5,9.97310944,10,9.494621888,0.4,7.5,10,5,7.5,5.133333333,7.032707727,0,5,5,3.333333333,,,10,9.093333333,6.527777778,8.54037037,7.5,7.5,,,10,,,10,,,10,9,1.932832115,10,3.333333333,2.75,7.5,7.5,7.5,5.788023635,,0,0,0,0,0,0,5,1.666666667,5.371201607,140,9.63864203,,6,5,3,4,6.54621401,2.5,2.761600415,5.883838335,0.833333333,4.166666667,5.386550715,6.242903538,1.969697078,4.076923132,0.717948718,3.227979181,9.416952603,8.988583483,8.37404,5,7.944894022,,7.62,7.1916,7.4058,4.543010792,1.72666002,3.134835406,6.584022039,6.39082551,0.833333333,2.323138468,3.182432437,5.07677247,,10,10,10,4.433333333,4.817708333,7.513227463,6,8.129313462,0,5.148930432,4.179487228,2.666666667,9.005637672,3.210339904,8.285668355,5.516269413,5.477344873,6.875425102,5.93,137,5.650600803,141,4
2016,GNB,Guinea-Bissau,Sub-Saharan Africa,,,,2.799701015,6.180057647,10,10,5,10,10,9,5,10,5,0,2.5,5.833333333,7.00446366,10,10,10,10,,,,9.888888889,9.816666667,9.852777778,,,,,,,,,,,,,10,10,4.333333333,4,,,,7.083333333,,5,5,5,10,10,10,10,8.333333333,6.859721724,87,7.632352941,,0,9,4,6.5,4.710784314,,3.2,,3.333333333,4.166666667,3.298684935,7.284924795,,,0.794871795,3.82013508,6.73491852,7.69989509,9.66114,0,6.023988402,,7.62,7.2868,7.4534,,4.327838322,4.327838322,10,,0.769230769,1.548758978,1.158994874,5.735058299,10,3.626329348,9,7.542109783,3.333333333,,,8,2.517253846,0,3.462646795,,3.111111111,8.317849655,,8.536068721,7.55636683,6.880349079,5.961701886,5.25,154,6.054860862,133,4
2016,GUY,Guya,Latin America & the Caribbean,4.863326035,5.139137547,3.980730659,4.661064747,2.651689568,10,10,7.5,10,10,9.5,,,10,10,10,10,7.383896523,10,10,,10,,,,9.666666667,8.655555556,9.161111111,,,,,,,,,,,,,10,10,6.333333333,6,,,,8.083333333,,,,,0,10,5,,5,7.041795873,78,5.273529412,,6,8,5,6.5,5.924509804,3.858248442,4.11958665,4.534600612,6.666666667,2.5,4.445418054,7.637462621,2.98569714,4.381482472,0.923076923,4.39414131,9.794409848,8.671484013,9.8524,5,8.329573465,,7.82,5.1168,6.4684,6.226973771,1.449704142,3.838338956,10,5.664693557,5.833333333,4.535651294,5.344559395,6.412824588,10,0,9,6.333333333,8.9,5.861935014,6.861039479,4,7.409818639,10,7.172132189,3.990478159,4.444444444,9.320758662,3.115146765,7.523971346,7.130412424,5.920868633,6.475444718,6.31,119,6.675897936,96,3
2016,HTI,Haiti,Latin America & the Caribbean,,,,3.582253733,5.984142612,10,10,5,9.784893382,10,8.956978676,10,10,5,5,5,8.333333333,7.75815154,10,10,10,10,,,10,8.926666667,6.25,8.392222222,10,10,,,10,,,10,,,10,10,10,10,4.333333333,5.75,10,7.5,10,8.226190476,0,5,10,7.5,10,10,10,10,6.875,7.184442588,74,8.805882353,9.916893733,7,8,,8,8.430694021,2.37179478,2.376530568,2.789855003,0,2.5,3.881900279,2.731892463,3.435374102,3.633333445,0.897435897,2.500470609,7.921583117,8.709534666,7.2334,5,7.216129446,,8.24,5.776,7.008,5.185185273,7.263321382,6.224253328,10,4.198412697,6.153846154,10,6.784086284,7.504084903,,7.48,9,8.24,6.666666667,4.615384738,6.354166667,10,10,10,7.939369679,2.888888915,0,4.745503389,2.022840897,9.282149529,7.93748393,4.479477777,6.886282485,6.51,104,6.847221294,75,2
2016,HND,Honduras,Latin America & the Caribbean,3.093770893,4.053457184,2.436940446,3.194722841,0,10,10,7.5,9.926843367,10,9.485368673,10,10,5,5,5,8.333333333,5.939567336,10,10,5,8.333333333,,,10,8.833333333,7.361111111,8.731481481,7.5,7.5,,,7.5,,,10,,,10,8.5,10,10,4,1.75,10,10,10,7.964285714,0,10,10,10,10,10,10,10,7.5,6.386482597,107,7.129411765,10,8,9,9,9,8.532352941,2.765332858,2.923702797,4.616055488,4.166666667,2.5,2.861203918,7.57826806,2.582917213,2.159978548,0.923076923,3.435269824,8.479689797,9.239409003,9.455508,10,9.2936517,9.526666667,8.86,6.8536,8.413422222,5.124394098,4.537299248,4.830846673,10,5.941405694,2.307692308,8.628800023,5.625966008,7.217558726,10,9.275436505,9,9.425145502,0,4.429551363,5.827214718,8,2.517253846,10,5.129003321,2.543538808,3.777777778,9.14995065,3.183107059,9.372924185,7.489110871,5.919401559,6.824516794,7.06,70,6.723241298,92,3
2016,HKG,Hong Kong,East Asia,6.48491685,7.724473108,7.204061972,7.13781731,9.846703167,,10,,10,10,10,10,7.5,5,10,7.5,8.333333333,9.3933455,,,10,10,,,7.5,9.482222222,8.794444444,8.592222222,7.5,7.5,,,7.5,,,7.5,,,10,8,10,10,5.666666667,5,10,10,10,8.666666667,7,10,10,10,10,10,10,10,9.25,8.583679591,32,7.917647059,9.436171854,7,10,10,10,8.588454728,8.520599207,7.498802742,8.629629612,8.333333333,8.333333333,6.129145941,6.949194442,8.869731427,7.984495958,1,7.916473999,9.14559413,9.607262647,9.523,10,9.568964194,9.993333333,10,10,9.997777778,8.033707937,9.638462005,8.836084971,10,8.462962707,6.923076923,10,8.46201321,9.32396899,10,10,10,10,10,7.988505363,8.75,10,9.499231604,10,9.372956161,7.131783168,10,9.94042029,7.669889847,9.744141802,9.192928494,8.946527267,9.439827809,8.97,1,8.776839796,3,1
2016,HUN,Hungary,Eastern Europe,6.555007527,5.013990323,4.748055147,5.439017665,9.171400265,10,10,7.5,10,9.959241995,9.491848399,10,10,10,10,10,10,9.554416221,10,10,10,10,,,7.5,7.964444444,6.388888889,7.284444444,10,7.5,,,10,,,10,,,7.5,9,10,10,6,5.75,10,10,10,8.821428571,10,10,10,10,10,10,10,10,10,8.258945773,38,3.270588235,5.29140008,4,10,4,7,4.890497079,3.592558305,2.721947233,3.840788205,10,6.666666667,4.993678842,8.025707157,5.799365043,7.632652918,1,5.919262708,9.341476669,9.580795791,9.91986,10,9.710533115,9,8.96,6.8384,8.266133333,5.229872068,9.963313765,7.596592917,10,6.266345977,3.846153846,7.743794892,5.952098239,7.953706122,10,9.082391582,10,9.694130527,7.233333333,5.761316617,6.481043498,4,7.755176154,10,6.8718116,3.206035297,7.333333333,9.575561934,3.416037858,7.566385504,6.895016568,6.332061749,7.632667959,7.22,59,7.739472887,42,2
2016,ISL,Iceland,Western Europe,,,,7.572814721,9.879820909,10,10,10,10,10,10,10,10,10,10,10,10,9.959940303,10,10,10,10,,,10,9.555555556,4.811111111,8.122222222,10,10,,,10,,,10,,,10,10,10,10,8.666666667,8.75,10,10,10,9.630952381,7,10,10,10,10,10,10,10,9.25,9.083506216,13,2.347058824,7.957880124,8,4,3,3.5,5.451234737,7.954019705,6.783351501,8.173315525,10,10,6.775094571,8.750492215,8.9432621,8.214600882,1,8.3993485,9.22481209,9.335315307,9.66106,0,7.055296849,9.846666667,9.06,3.0628,7.323155556,5.241717498,8.768644961,7.005181229,10,4.442493717,0.769230769,7.743794892,4.318506459,7.161710811,5,10,10,8.333333333,5.566666667,7.3904109,5.069475968,8,10,10,7.671092256,5.34405311,7.777777778,9.590608056,7.452576002,9.549096077,8.430694295,8.02413422,8.009519936,7.22,59,8.151753108,27,1
2016,IND,India,South Asia,4.521139842,4.19363364,4.246546065,4.320439849,8.710520236,0,9.83411009,5,9.883700852,9.881586322,6.919879453,10,5,5,5,5,6.666666667,7.432355452,5,5,10,6.666666667,,,5,5.544444444,5.922222222,5.488888889,7.5,7.5,,,10,,,5,,,5,7,9.622405364,9.992448107,6.333333333,4.5,10,7.5,7.5,7.921169544,7,5,5,5,0,10,5,5,5.5,6.195871335,112,6.9,8.977771391,7,8,8,8,7.719442848,5.600236257,5.73952953,5.59952577,6.666666667,7.5,3.116401178,6.23716602,5.93436877,5.641180675,0.783783784,5.156629041,9.77804308,9.009293642,9.0118,5,8.199784181,7.933333333,7.32,3.6216,6.291644444,5.868883928,2.016886369,3.942885148,10,5.836848418,0,0.331876924,2.056241781,5.572692843,2,7.647251783,10,6.549083928,7.216666667,5.92937549,5.750761827,3,6.299740913,10,6.366090816,5.541393757,3.333333333,8.890441257,5.565013647,8.530434972,7.601204136,6.576970184,6.497381642,6.63,96,6.412935668,110,3
2016,IDN,Indonesia,South Asia,4.182061794,4.506667792,3.54256533,4.077098305,9.801972829,10,10,7.5,9.971915361,9.973191935,9.489021459,10,7.5,5,5,5,7.5,8.930331429,10,5,5,6.666666667,,,2.5,6.24,2.822222222,3.854074074,10,10,,,5,,,2.5,,,7.5,7,10,10,4.666666667,5.5,7.5,10,5,7.523809524,10,5,5,5,5,5,5,5,6.25,6.38131246,108,7.623529412,9.120230308,7,8,7,7.5,7.81093993,5.609980425,4.970558087,6.030970415,4.166666667,4.166666667,3.154432491,6.750077776,5.49102068,5.27679205,0.926829268,4.883138286,9.878061734,9.560352733,9.295,10,9.683353617,9.5,8.42,5.892,7.937333333,5.455099742,4.257295922,4.856197832,10,5.749349992,1.538461538,8.296923099,5.194911543,6.997110677,5,9.222164207,10,8.074054736,1.1,5.769521395,5.906673272,10,0,5,4.629365778,5.100034873,5.111111111,9.145919437,4.832573692,7.645249291,7.674064758,6.584825527,6.429415347,7.16,65,6.77065623,85,3
2016,IRN,Iran,Middle East & North Africa,3.410152148,5.211233299,4.505766673,4.375717373,9.012384625,0,9.875431983,2.5,9.950172793,9.980069117,6.461134779,10,7.5,0,0,0,5.833333333,7.102284246,0,0,0,0,,,2.5,6.937777778,3.377777778,4.271851852,2.5,5,,,5,,,2.5,,,5,4,10,9.003455866,0,1,7.5,5,5,5.357636552,7,0,0,0,0,0,0,5,3,4.532449245,154,5.514705882,7.989100817,4,10,10,10,6.875951675,4.379496972,3.836039901,4.744957288,7.5,6.666666667,5.625799005,7.899555098,5.58787187,5.731089115,0.585365854,4.577433516,8.809327715,4.996014572,9.92,10,8.431335572,7.52,4.68,0,4.066666667,5.006447633,0.235537314,2.620992474,10,3.766911228,0.833333333,0.442502565,1.680915709,4.592143712,0,9.217251963,10,6.405750654,7.766666667,4.54688708,5.216794013,8,2.517253846,1,4.841266934,3.779922723,1.555555556,9.50504577,4.294962962,9.301307372,6.143991695,5.763464346,5.670160645,6.03,130,5.281224623,153,4
2016,IRQ,Iraq,Middle East & North Africa,,,,2.464387305,6.058217146,0,0,0,0,0,0,10,7.5,0,0,0,5.833333333,3.96385016,0,0,0,0,,,7.5,5.244444444,3.238888889,5.327777778,5,7.5,,,5,,,2.5,,,2.5,4.5,0,10,2.333333333,2,7.5,7.5,7.5,5.261904762,,0,0,0,0,0,0,0,0,3.11602762,160,4.005882353,7.986877958,0,10,8,9,5.248190078,,3,,0,2.5,4.838302704,7.162484835,,,0.585365854,2.774515098,6.304900363,4.442080834,8.2862,10,7.258295299,9.733333333,,,9.733333333,,0.458579882,0.458579882,9.612468408,,2.3077,0,1.15385,5.239557906,,4.244911017,10,7.122455508,3.333333333,,,6,6.546424852,10,6.469939546,,0,8.636066319,,8.195022713,6.502690142,5.833444794,6.475279949,5.4,152,4.25801381,159,4
2016,IRL,Ireland,Western Europe,,,,7.614721658,9.679168161,10,10,7.5,9.859642533,9.87367828,9.446664163,10,10,10,10,10,10,9.708610774,10,10,10,10,,,10,8.593333333,8.655555556,9.082962963,10,10,,,7.5,,,5,,,5,7.5,10,10,8,8.5,10,10,10,9.5,10,10,10,10,10,10,10,10,10,8.939129404,21,3.735294118,7.013149827,10,6,3,4.5,6.312110986,8.809975783,5.323138238,8.293745518,10,10,3.931480739,8.582895926,7.993029753,6.554349263,1,7.720957247,7.825451789,9.195889134,10,10,9.255335231,9,8.96,6.8384,8.266133333,6.813495953,9.082844123,7.948170038,10,8.005208174,7.692307692,8.850051305,8.182522391,8.599206441,8,9.527083312,10,9.175694437,8.9,5.162262122,7.113015652,10,6.373746095,10,7.924837311,5.116890272,10,9.837816447,7.274972757,8.472737991,9.08083523,8.297208783,8.46591351,8.07,5,8.504564702,8,1
2016,ISR,Israel,Middle East & North Africa,,,,6.790677923,9.454402089,10,10,5,9.375926359,5.904516733,8.056088618,10,10,10,10,10,10,9.170163569,0,0,5,1.666666667,,,7.5,6.455555556,3.838888889,5.931481481,10,10,,,10,,,10,,,10,10,10,1.809033466,7.333333333,6.5,10,10,10,7.948909543,,10,10,10,10,10,10,10,10,7.544916142,60,3.276470588,6.733057856,10,5,5,5,6.252382111,8.43117714,5.642482042,7.585438093,4.166666667,8.333333333,3.462740316,5.740858494,6.804161867,6.714253425,0.948717949,6.158069038,8.235197935,9.473370483,9.8912,10,9.399942105,9.72,9.22,6.6148,8.518266667,6.014550527,7.329593416,6.672071971,10,6.973114013,6.153846154,9.845682077,7.657547415,8.211971513,10,8.743457641,10,9.581152547,8.9,5.892264048,7.192234198,8,2.517253846,0,5.416958682,4.611854553,8.222222222,9.582187327,6.121126732,7.507838189,7.36580828,7.235172884,7.411094704,7.49,38,7.517458071,49,2
2016,ITA,Italy,Western Europe,7.522592227,5.556020306,6.432902523,6.503838352,9.730774735,10,10,10,9.994501945,9.996701167,9.998240622,10,10,10,10,10,10,9.909671786,10,10,10,10,,,10,7.808888889,6.338888889,8.049259259,10,10,,,10,,,7.5,,,10,9.5,10,10,6,7.5,10,10,10,9.071428571,7,10,10,10,10,10,10,10,9.25,8.690446317,30,4.835294118,3.456202044,10,5,2,3.5,5.44787404,5.016025702,1.987938086,5.041962465,10,6.666666667,3.596415071,8.251282756,5.767509143,5.055023828,1,5.709202635,7.959195877,9.820278621,9.97534,10,9.438703624,9,8.96,6.8384,8.266133333,6.3677303,9.963313765,8.165522032,10,5.045670271,6.923076923,7.743794892,6.570847362,8.250625682,10,8.666396601,10,9.555465534,5.566666667,2.993160088,4.081801573,8,10,10,6.773604721,1.687153975,7.111111111,9.647981362,3.792206764,7.202045107,7.332180301,6.12877977,7.485950008,7.27,54,7.980223159,34,1
2016,JAM,Jamaica,Latin America & the Caribbean,5.78564331,5.438131476,4.987694517,5.403823101,0,10,10,7.5,10,10,9.5,10,10,10,10,10,10,6.5,10,10,5,8.333333333,,,10,9.444444444,8.472222222,9.305555556,10,10,,,10,,,7.5,,,10,9.5,10,10,9,7.75,10,10,10,9.535714286,0,10,10,10,0,10,5,10,6.25,7.268416093,70,7.344117647,8.377776974,7,9,5,7,7.430473655,6.40191396,4.077672759,5.980085532,10,3.333333333,3.269386227,6.4384436,4.565118552,2.870403528,0.945945946,5.07420081,5.396578481,9.442277331,9.5302,10,8.592263953,1.353333333,8.3,5.512,5.055111111,6.698805492,5.689365435,6.194085463,10,7.032168706,1.538461538,10,6.190210081,6.859851664,10,9.666834923,9,9.555611641,8.9,5.066663425,7.245050272,10,6.546424852,10,7.959689758,3.553886017,5.111111111,9.853528969,4.041462063,8.608499492,6.995900507,6.36073136,7.958677586,7.18,62,7.224208046,60,2
2016,JPN,Japan,East Asia,7.677814657,7.865212632,7.387442947,7.643490079,9.886590676,10,10,10,9.950129078,9.959053348,9.981836485,10,7.5,10,10,10,9.166666667,9.678364609,10,10,10,10,,,5,9.277777778,10,8.092592593,10,10,,,7.5,,,5,,,5,7.5,10,10,8.333333333,6,10,10,10,9.19047619,7,10,10,10,10,10,10,10,9.25,8.73377055,29,4.070588235,4.070482659,7,3,3,3,4.535267724,8.386194707,6.415284078,8.449327152,8.333333333,8.333333333,6.329708858,7.847784736,8.60521396,7.379616897,0.948717949,7.586986576,8.639288707,9.482666466,9.97668,10,9.524658793,9.633333333,9.2,4.176,7.669777778,5.759940147,8.816571934,7.28825604,10,7.226694027,0.769230769,7.080041044,5.025321947,7.495838941,8,8.075679599,10,8.6918932,8.9,3.657770157,8.03762118,8,10,10,8.099231889,4.255526463,9.555555556,9.530614818,7.444920142,7.705236647,8.307391703,7.799874222,8.19699977,7.47,41,8.101885275,31,1
2016,JOR,Jordan,Middle East & North Africa,5.186786065,6.181326964,6.028310024,5.798807684,9.380948921,10,8.801441344,7.5,8.766189619,8.625182719,8.738562736,10,7.5,0,0,0,5.833333333,7.984281664,10,5,5,6.666666667,,,7.5,7.751111111,3.75,6.333703704,5,7.5,,,5,,,2.5,,,5,5,10,10,2.666666667,3.5,7.5,7.5,5,6.595238095,,0,0,0,10,10,10,0,3.333333333,6.238666517,111,7.047470675,7.799966129,8,10,5,7.5,7.586859201,6.592276892,5.075326959,6.515979767,7.5,6.666666667,3.730498767,6.720311827,8.246834278,6.497412523,0.487804878,4.756454971,9.35150056,9.278308673,9.8426,10,9.618102308,9.153333333,8.06,4.1024,7.105244444,4.877405563,7.05444471,5.965925137,10,5.583589077,6.153846154,10,7.245811744,7.579245331,10,6.161296675,10,8.720432225,7.766666667,5.165773233,7.115631103,6,10,10,7.674678501,4.183750153,4.222222222,9.345257431,5.327579498,9.886832489,8.559601549,6.92087389,7.771994872,7.46,42,6.849333258,75,2
2016,KAZ,Kazakhstan,Caucasus & Central Asia,3.894769651,5.624606113,4.094420283,4.537932016,8.077708358,10,10,5,9.812675117,9.876365577,8.937808139,10,10,10,10,10,10,9.005172166,5,5,5,5,,,2.5,8.471111111,5.555555556,5.508888889,5,5,,,2.5,,,2.5,,,5,4,10,8.314076054,0.666666667,1.5,7.5,7.5,7.5,6.140106103,7,10,10,10,10,10,10,10,9.25,6.375675545,109,6.502941176,8.551374301,6,10,8,9,7.513578869,4.394828877,4.183243314,5.150169532,8.333333333,5.833333333,6.339410345,9.900981545,5.198336442,6.912614505,0.743589744,5.44835482,8.934768635,8.172617356,7.098,10,8.551346498,7.466666667,8.62,7.24,7.775555556,5.726715723,4.881656805,5.304186264,10,5.069210728,2.307692308,1.65938462,3.012095885,6.522959426,8,7.588886404,10,8.529628801,10,5.281865597,5.743427277,10,9.251725385,3,7.212836376,4.34471488,6.222222222,9.708699873,4.040773511,8.909949066,8.004739889,6.871849907,7.538105028,7.11,69,6.742837772,90,3
2016,KEN,Kenya,Sub-Saharan Africa,3.464644534,4.596396462,3.800403124,3.953814707,8.050625664,0,9.662963161,5,9.504762196,9.715238263,6.776592724,7.3,7.5,5,5,5,6.6,7.142406129,5,5,10,6.666666667,,,7.5,7.666666667,6.477777778,7.214814815,10,7.5,,,5,,,5,,,7.5,7,10,10,4.333333333,4,10,10,10,8.333333333,10,5,5,5,0,10,5,10,7.5,6.44553669,102,7.470588235,9.814190784,6,8,8,8,7.821194755,5.389723778,4.758830468,5.966263612,6.666666667,3.333333333,4.420377014,6.874879089,5.118939877,3.459330002,0.923076923,4.913284598,8.90728338,9.228693299,8.7405,10,9.21911917,7.6,7.44,5.1872,6.7424,5.297100543,5.573970715,5.435535629,10,6.085305214,3.846153846,3.761271805,4.564243622,6.685544813,10,4.26900969,10,8.089669897,6.666666667,5.431205432,6.60406828,8,9.629974091,10,7.721985745,4.955176115,4,8.923319254,3.574599941,8.317029773,7.92066994,6.28179917,7.364484937,7.2,61,6.822768345,82,2
